model,criterion,sparsity,overall_acc,balanced_acc,mel_sensitivity,bcc_sensitivity,akiec_sensitivity,nv_sensitivity,bkl_sensitivity,df_sensitivity,vasc_sensitivity,nonzero_params,size_kb,timestamp,dense_overall_acc,dense_balanced_acc,dense_mel_sensitivity,melanoma_sensitivity_drop,balanced_accuracy_drop
deit_small,taylor,0.4,0.25,0.1948389492249141,0.8947368421052632,0.0,0.0,0.1358024691358024,0.3333333333333333,0.0,0.0,12740198,51464.42578125,2026-04-18T21:20:42+00:00,0.2265625,0.1837928153717627,0.8421052631578947,-0.052631578947368474,-0.011046133853151396
deit_small,taylor,0.4,0.25,0.1948389492249141,0.8947368421052632,0.0,0.0,0.1358024691358024,0.3333333333333333,0.0,0.0,12740198,51464.42578125,2026-04-18T21:20:42+00:00,0.71875,0.2,0.0,-0.8947368421052632,0.0051610507750859125
deit_small,taylor,0.5,0.296875,0.2155620532813515,0.8947368421052632,0.0,0.0,0.1975308641975308,0.4166666666666667,0.0,0.0,10616832,43170.02734375,2026-04-18T21:20:53+00:00,0.2265625,0.1837928153717627,0.8421052631578947,-0.052631578947368474,-0.0317692379095888
deit_small,taylor,0.5,0.296875,0.2155620532813515,0.8947368421052632,0.0,0.0,0.1975308641975308,0.4166666666666667,0.0,0.0,10616832,43170.02734375,2026-04-18T21:20:53+00:00,0.71875,0.2,0.0,-0.8947368421052632,-0.01556205328135149
deit_small,taylor,0.6,0.2890625,0.1573377889167362,0.8421052631578947,0.0,0.0,0.2592592592592592,0.0,0.0,0.0,8493466,34875.62890625,2026-04-18T21:21:03+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.0,0.02645502645502651
deit_small,taylor,0.6,0.2890625,0.1573377889167362,0.8421052631578947,0.0,0.0,0.2592592592592592,0.0,0.0,0.0,8493466,34875.62890625,2026-04-18T21:21:03+00:00,0.71875,0.2,0.0,-0.8421052631578947,0.04266221108326382
deit_small,taylor,0.7,0.2109375,0.1512113617376775,0.9473684210526316,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,6370099,26581.2265625,2026-04-18T21:21:14+00:00,0.2265625,0.1837928153717627,0.8421052631578947,-0.10526315789473695,0.03258145363408521
deit_small,taylor,0.7,0.2109375,0.1512113617376775,0.9473684210526316,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,6370099,26581.2265625,2026-04-18T21:21:14+00:00,0.71875,0.2,0.0,-0.9473684210526316,0.04878863826232252
deit_small,random,0.2,0.1015625,0.1358024691358024,0.0,0.8888888888888888,0.0,0.0617283950617283,0.0,0.0,0.0,16986931,68053.2265625,2026-04-18T21:21:22+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.8421052631578947,0.047990346235960296
deit_small,random,0.2,0.1015625,0.1358024691358024,0.0,0.8888888888888888,0.0,0.0617283950617283,0.0,0.0,0.0,16986931,68053.2265625,2026-04-18T21:21:22+00:00,0.71875,0.2,0.0,0.0,0.0641975308641976
deit_small,random,0.4,0.0703125,0.1177944862155388,0.1578947368421052,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,12740198,51464.42578125,2026-04-18T21:21:31+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.6842105263157895,0.0659983291562239
deit_small,random,0.4,0.0703125,0.1177944862155388,0.1578947368421052,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,12740198,51464.42578125,2026-04-18T21:21:31+00:00,0.71875,0.2,0.0,-0.1578947368421052,0.08220551378446121
deit_small,random,0.5,0.0703125,0.1428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10616832,43170.02734375,2026-04-18T21:21:41+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.8421052631578947,0.04093567251461991
deit_small,random,0.5,0.0703125,0.1428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10616832,43170.02734375,2026-04-18T21:21:41+00:00,0.71875,0.2,0.0,0.0,0.05714285714285722
deit_small,random,0.6,0.0859375,0.1309523809523809,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,8493466,34875.62890625,2026-04-18T21:21:52+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.8421052631578947,0.0528404344193818
deit_small,random,0.6,0.0859375,0.1309523809523809,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,8493466,34875.62890625,2026-04-18T21:21:52+00:00,0.71875,0.2,0.0,0.0,0.06904761904761911
deit_small,random,0.7,0.0859375,0.1309523809523809,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,6370099,26581.2265625,2026-04-18T21:22:02+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.8421052631578947,0.0528404344193818
deit_small,random,0.7,0.0859375,0.1309523809523809,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,6370099,26581.2265625,2026-04-18T21:22:02+00:00,0.71875,0.2,0.0,0.0,0.06904761904761911
deit_tiny,magnitude,0.5,0.09375,0.057391304347826,0.2,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,2654208,11217.02734375,2026-04-18T21:41:50+00:00,0.640625,0.2322751322751322,0.0,-0.2,0.1748838279273062
deit_tiny,magnitude,0.5,0.09375,0.057391304347826,0.2,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,2654208,11217.02734375,2026-04-18T21:41:50+00:00,0.5625,0.1565217391304348,0.0,-0.2,0.0991304347826088
deit_tiny,wanda,0.5,0.65625,0.1826086956521739,0.0,0.0,0.0,0.9130434782608696,0.0,0.0,0.0,2654208,11217.02734375,2026-04-18T21:41:51+00:00,0.640625,0.2322751322751322,0.0,0.0,0.04966643662295828
deit_tiny,wanda,0.5,0.65625,0.1826086956521739,0.0,0.0,0.0,0.9130434782608696,0.0,0.0,0.0,2654208,11217.02734375,2026-04-18T21:41:51+00:00,0.5625,0.1565217391304348,0.0,0.0,-0.02608695652173912
deit_small,magnitude,0.5,0.40625,0.2956521739130434,0.0,0.0,0.0,0.4782608695652174,1.0,0.0,0.0,10616832,43170.02734375,2026-04-18T21:41:59+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.8421052631578947,-0.11185935854128068
deit_small,magnitude,0.5,0.40625,0.2956521739130434,0.0,0.0,0.0,0.4782608695652174,1.0,0.0,0.0,10616832,43170.02734375,2026-04-18T21:41:59+00:00,0.71875,0.2,0.0,0.0,-0.09565217391304337
deit_small,wanda,0.5,0.0625,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10616832,43170.02734375,2026-04-18T21:42:05+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.8421052631578947,-0.01620718462823731
deit_small,wanda,0.5,0.0625,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10616832,43170.02734375,2026-04-18T21:42:05+00:00,0.71875,0.2,0.0,0.0,0.0
